t,y0,y1,y2,u0,u1,u2
0,-69.1679844326643,21.6419395597188,48.1506742074861,1,-1,-1
0,-68.3054884198774,20.3199893750062,47.4773005355525,-1,-1,-1
0,-66.9332579298865,20.5737701660543,48.1997474018173,-1,1,-1
0,-69.4073993139724,21.9245854979577,47.8508832310173,-1,1,-1
0,-71.1282268743363,24.5411089014229,46.696087467788,-0.999999999999716,1,-1
0,-69.6121274582244,24.9302254413713,46.612223886928,1,1,-1
0,-69.4727134804804,25.9844999942577,45.9361242260082,1,-1,-1
0,-69.2702371053233,24.9124637977832,43.4540939515852,1,-1,-1
0,-65.5677742835482,23.6164034494032,42.5916852173929,1,-1,-1
0,-64.6952870622513,22.6658186130461,42.2371638770447,-1,-1,-1
0,-65.4423708047452,23.8751192231458,41.6425925412694,-1,-1,-1
0,-65.337976605749,23.2438235798324,39.7767828316364,-1,-1,1
0,-67.1295067396252,22.1049601252025,43.7533200332557,-0.999999999999716,-1,1
0,-67.1438754886564,21.6481483166528,44.6691869729595,1,-1,1
0,-65.8226578856387,19.497863457882,45.4720338301359,1,1,1
0,-66.1501831831832,20.8776965040909,46.6641046954623,1,1,1
0,-65.9210546155184,19.8608130745018,45.2950019741904,1,1,1
0,-66.1547109772402,19.0802288212722,46.4205087377452,-1,0.999999999999716,1
0,-67.6327731730928,19.4701431642142,46.5926042725567,-1,-1,1
0,-66.9323766602026,19.190649730662,47.6927283573649,-1,-1,1
0,-69.1786543719294,18.6639469341986,49.6370959658962,-1,-1,1
0,-69.9364546634268,18.9549493160059,51.0343725242289,-1,-1,1
0,-70.4780870005691,17.6154316579725,52.5096453159238,-1,-1,1
0,-71.1686358061117,18.1220993360156,55.2227127541865,-1,-1,1
0,-72.8853482828846,16.6839763893998,56.542951883039,-1,-1,1
0,-73.2777009144905,16.3630682018132,56.5667003457632,-1,-1,1
0,-73.8853565010637,15.1026830261139,57.6858335565694,-1,1,1
0,-75.3123715313918,15.3569768956542,59.6267353555,-1,1,-1
0,-76.1812334781496,18.0562258817879,58.9978748597155,-1,1,-1
0,-76.9713613533414,20.0204228127755,57.6425510415848,1,1,-1
0,-76.6677482239753,19.0485113512515,56.1304692137298,1,1,-1
0,-76.4044968006094,22.3081302211465,53.8984553118498,1,1,1
0,-76.023435829876,21.9219785664665,54.4103780845573,1,1,1
0,-75.0375074528776,20.8910277682268,53.5406910235475,1,1,1
0,-75.1253107610463,21.9794125161087,53.5723737277007,1,-1,0.999999999999716
0,-75.2684772394438,18.4021067906116,54.8617360953365,1,-1,-1
0,-72.2224961744509,19.5443609858313,54.5979053668643,1,-1,-1
0,-72.1595033538886,18.3421063986123,52.7926084194647,-1,-1,-1
0,-71.594798316953,17.6949737878706,53.4225562494529,-1,-1,-1
0,-70.7365570110792,19.1134318413651,53.5552621985056,-1,-1,1
0,-73.0179729101859,17.3708747171758,54.3364401202248,-1,-1,1
0,-73.1164811161709,17.1013446726207,56.8243198756822,-1,-1,1
0,-72.5767063810822,14.8586646019989,58.8949938365686,-1,1,0.999999999999716
0,-74.2794896182204,16.2261729179482,58.5827392411338,-1,1,-1
0,-75.6360808871477,17.8338276687581,56.8474358610399,-0.999999999999716,1,-1
0,-77.0474221164783,18.8808523387298,56.2288171096744,1,1,-1
0,-75.5889580377352,20.099034760267,54.6672409902738,1,1,-1
0,-75.3622063403138,20.9249422904552,53.2921427732348,1,1,1
0,-73.7127588685905,20.6372336669915,53.4955675943127,1,1,1
0,-75.0171965751974,21.3837195905133,53.4442659209582,1,1,1
0,-76.2089179800709,21.1324477917755,52.7798381856839,1,1,1
0,-76.2416146728141,22.1495563800614,52.4565377570935,1,1,1
0,-75.0411599869516,21.5435622674704,52.74885818198,0.999999999999716,1,1
0,-74.1269942001203,23.7039462833502,52.4643079516822,-1,1,1
0,-78.1533760882806,22.5579488355064,53.7077971749718,-1,1,0.999999999999716
0,-77.4563724101941,23.7742457638002,54.4578786217288,-1,1,-1
0,-78.898412898751,24.6617815297565,53.0664797759039,-1,1,-1
0,-79.3386782386749,24.8722442510092,53.0279773056963,-1,0.999999999999716,-1
0,-79.1599317083382,29.2295288124197,50.2690800613676,-1,-1,-1
0,-79.592333922642,29.5049506916994,50.6736468339401,-1,-1,1
0,-79.7785494536752,28.3355620260079,52.465620637447,-1,-1,1
0,-82.4041276955962,28.7636537837861,54.4292785883644,-1,-1,1
0,-81.6303680893155,25.5775663009436,55.2523575401476,-1,-1,1
0,-82.1539202292859,25.9529197389708,56.6057102439814,-1,-1,1
0,-83.0015552669364,26.0742564113487,57.7525413656664,-0.999999999999716,-1,1
0,-85.0121506029966,25.8688586003184,58.7227153915138,1,-1,1
0,-83.8486709307863,24.4584390388695,59.1909337065935,1,1,1
0,-83.7827072377931,23.8436726938444,60.4725827033553,1,1,1
0,-84.0557874491275,24.433036563543,60.6475506586099,1,1,1
0,-84.747321569818,23.2436108646454,60.228192876202,-1,0.999999999999716,1
0,-84.7583071479635,24.3658467356802,59.9060635393338,-1,-1,1
0,-87.104997615491,25.3297705090005,61.7934936884927,-1,-1,1
0,-87.6616312571982,23.5583672211502,63.8474904997484,-1,-1,1
0,-88.2430969072488,24.1387398417295,65.4144065518087,-1,-1,1
0,-88.1405624361682,23.4525619179392,66.6060200340514,-1,1,0.999999999999716
0,-91.0420270216916,24.0562694273196,64.9165938238855,-1,1,-1
0,-90.2997185608438,24.4530864882034,64.672963408879,-1,1,-1
0,-91.0998430416872,28.035178145953,64.1390419093538,-1,0.999999999999716,-1
0,-91.8507650424972,29.1683230306647,64.1368910248958,-1,-1,-1
0,-93.1589359614961,26.4294574448743,64.8344097073064,-1,-1,1
0,-93.4039067881853,26.8040585217315,66.4364573477738,-1,-1,1
0,-93.202796915137,26.7353573943864,68.7254947016017,1,-1,1
0,-93.4067265487406,23.533451606365,70.2177267244839,1,-1,0.999999999999716
0,-92.2578624681425,22.6831034396242,68.9164288001322,1,-1,-1
0,-90.7603029829682,20.8437051889441,68.2825862258937,0.999999999999716,-1,-1
0,-89.9460135280659,21.7562932056869,67.3266057464945,-1,-1,-1
0,-88.5592487934497,20.5531650206363,67.0332909097687,-1,1,-1
0,-89.0906131018875,22.4797912986451,66.7863364769879,-1,1,-1
0,-91.4966499405494,24.5944963059882,66.7109124439021,-1,1,-1
0,-90.9756842203267,26.4499714321687,66.26549416201,-1,0.999999999999716,-1
0,-92.1132265768952,28.1693295118554,65.6292870875197,-1,-1,-1
0,-91.3500967860752,26.6870709050811,64.7234283758966,-1,-1,1
0,-93.9397396349279,25.337271055884,66.1782066253161,-1,-1,1
0,-93.21754243424,24.3413392040461,68.0111724697196,-1,-1,1
0,-94.7837767381563,23.8847912841232,70.2444515380792,-1,-1,1
0,-94.1479863950653,24.235469417545,70.9860225861966,-1,-1,1
0,-95.4775238304003,21.898148582042,72.7770599465116,-1,-1,1
0,-96.7985933548,21.8138484207134,74.8903719919493,1,-1,1
0,-96.7966461997398,22.1712989946069,76.03747468789,1,-1,1
0,-95.4996167965021,19.3243572775736,75.4887449904488,1,-1,-1
0,-93.419348769904,17.9639902649032,75.3835296840693,1,-1,-1
0,-92.0226138014967,16.9157042740227,74.8148512933248,1,-1,-1
0,-89.8609708981727,17.817068009611,74.0043616016601,1,1,-0.999999999999716
0,-90.7519168151404,17.3920298017159,72.73460470538,1,1,1
0,-89.2968956204018,17.5947679131378,72.8321782583766,0.999999999999716,1,1
0,-89.8316514202027,17.5486952331284,73.2291167003709,-1,1,1
0,-92.807180531271,18.3807472064046,74.3392612077045,-1,-1,1
0,-91.7880632390047,17.4063028511799,77.0996445133209,-1,-1,1
0,-93.6968062703391,16.0462406156838,76.6994391669201,-1,-1,1
0,-95.3093633663567,16.9688112831377,79.4916341877211,-1,-0.999999999999716,1
0,-96.6511670909394,14.8402676761541,79.7164803391354,-1,1,1
0,-96.8739657995054,15.456000248503,80.3487088747182,-1,1,-1
0,-96.3904968174432,16.3606837991436,80.9120117149345,-1,1,-1
0,-98.468104928869,19.6433467834661,78.743591257131,-1,1,-1
0,-96.9420404215972,21.1264972999403,77.2511700166454,-1,1,-1
0,-99.7531600031468,21.9909553157873,78.7665113073652,-1,1,-1
0,-98.9333613507403,23.6789612790369,75.8734207858879,-1,1,-1
0,-100.952515699467,24.8381908392012,74.5011209178289,1,1,-1
0,-99.8496614836808,23.6005353452824,74.3274228935383,1,1,-1
0,-97.7691383094319,25.7961227403649,72.1016480668019,1,1,1
0,-99.131681461491,26.501879547314,72.2589157019263,1,1,1
0,-99.5311672435984,27.8887640500884,73.2239397946693,-1,1,1
0,-100.276126114286,27.6341018349873,73.7545764997676,-1,-1,1
0,-100.184612144268,27.4281585982172,72.9782075069024,-1,-1,1
0,-101.78640079245,26.3938102498733,75.1493329271944,-0.999999999999716,-1,1
0,-102.056427770104,25.98440593826,75.34905873648,1,-1,1
0,-100.748776619554,22.9925010081938,76.92618756513,1,1,1
0,-101.179341079292,24.3090608070601,77.5464753018126,1,1,1
0,-99.6115751373424,23.0245487699758,77.5940977789138,1,1,1
0,-100.57287273153,22.4185425384832,76.3288397675627,-1,0.999999999999716,1
0,-103.072887821931,23.6953542803963,78.0799034773355,-1,-1,1
0,-103.107854799913,24.4937411456424,79.7504314853523,-1,-1,1
0,-104.292567048178,23.4036982156041,80.6184908789911,-0.999999999999716,-1,1
0,-103.834686477628,21.3815948879402,82.5688924803643,1,-1,1
0,-103.627434287797,20.937055788573,84.7303609575392,1,1,1
0,-103.521511229106,18.7539908024467,84.312149811132,1,1,1
0,-103.589268510252,19.3003672804379,83.9268169857497,1,1,1
0,-104.18315267664,20.2532738865254,84.315346968492,1,0.999999999999716,1
0,-104.257425840114,20.6183380256849,85.7131596594156,1,-1,1
0,-103.987982750061,18.2348818623114,84.7625060415075,1,-1,-1
0,-101.992627607469,17.6440878518803,84.9947957991345,1,-1,-1
0,-99.9305389350887,15.7552623597327,84.2806106574907,-1,-1,-1
0,-99.5574682603875,15.7244699663726,84.3124657930172,-1,-1,-0.999999999999716
0,-100.283805872167,17.213847679822,83.0674017799863,-1,-1,1
0,-100.793342241072,16.0083413247295,84.3638828261553,-1,-1,1
0,-100.060769969158,15.1148538878675,85.590188675412,-1,-1,1
0,-101.974083731417,14.0621603539875,87.2954659417679,-1,-1,1
0,-102.06906806631,12.1875446485744,89.5936029649009,-1,-1,1
0,-102.2256897308,13.0772122955825,91.1400144529302,-1,-1,1
0,-103.326839016653,11.9601749534859,91.2994700261334,-1,-1,1
0,-103.822035031067,11.0496109506923,92.2326424257533,-1,-1,1
0,-106.255332480961,12.2128071560458,93.8785286801967,-1,-1,1
0,-105.466962254916,10.4527876700856,96.5533290653496,-0.999999999999716,-1,1
0,-105.435572371275,9.91229625604226,96.1072071854588,1,-1,1
0,-106.193040117783,6.88612312656708,96.1291568823721,1,-1,0.999999999999716
0,-103.750900874051,5.64074779769002,97.9160766456622,1,-1,-1
0,-103.116053548243,5.79024999203917,98.2664121951854,1,-1,-1
0,-101.943370951984,4.32173379249763,98.0683835866366,-1,-1,-1
0,-101.32910939158,3.78530677306333,97.4741730245488,-1,-1,-1
0,-100.835693791677,3.49725587944768,96.2612151557487,-1,-1,1
0,-102.781473027173,3.14104209644026,97.6412447884479,-1,-1,1
0,-104.421026852251,4.60987805898478,100.470926309122,1,-1,1
0,-102.569947541792,2.64860895351405,100.810484823753,1,1,1
0,-102.275365430001,2.50291521032865,99.6100704237485,1,1,1
0,-103.728297454065,1.4865469145789,99.8027251395057,1,1,1
0,-102.853907609154,1.32969603153258,101.827227113832,1,1,1
0,-102.589144524496,2.61095243481578,100.404136160014,1,-1,1
0,-101.123671978648,-0.066165109966736,101.151652692077,1,-1,-1
0,-99.9456654612509,-0.517432741766085,99.5372775021171,1,-1,-1
0,-100.28751528969,-1.74804778400918,96.9465358208485,1,-0.999999999999716,-1
0,-96.1594988549149,-0.890909985859047,97.1717179343349,1,1,-1
0,-96.7979446655943,0.301841795174945,95.2555894398776,1,1,1
0,-97.501840206409,0.201842425822199,97.098663525,1,1,1
0,-97.5350873957324,0.197691685650655,96.4323300406993,1,1,1
0,-96.6302104244596,0.201896658363152,97.4696715686564,1,1,1
0,-97.9903896184884,-1.55809488891542,97.606575813226,1,1,1
0,-95.8391276944852,-1.06676014633999,98.4535607503631,1,1,1
0,-97.3772801151423,-1.20097117262506,97.7289224461956,1,1,1
0,-97.4928034479031,-1.07273310904463,97.166381694562,1,1,1
0,-97.1524471713915,-0.547388352211024,97.5750353581591,1,1,1
0,-96.2473099170544,-0.272107332823774,97.9698624121984,1,1,1
0,-95.0151978607539,-0.687425041338986,96.5430075888426,-1,1,1
0,-97.3726014537666,0.448811334327355,98.2949092126968,-1,-1,1
0,-99.6125360456468,-1.33590858040088,100.040434129501,-1,-1,1
0,-101.188843759625,-2.44551922013254,101.095673839493,-1,-1,1
0,-100.776108206084,-1.44156954109006,102.971592850975,-1,-1,1
0,-101.041090780778,-3.12089967564866,104.12309174507,-1,-1,1
0,-100.553383882772,-4.37271181068008,104.807991140732,-1,-1,1
0,-102.325195835108,-4.10233691097372,105.365770762857,-1,-1,1
0,-103.000613199172,-4.2517801158207,106.596000749463,-1,-1,1
0,-103.938101945049,-5.68736035565809,108.557113123995,-1,-1,1
0,-104.161944903836,-5.56331097597086,110.411678812842,-1,-1,1
0,-106.163329027612,-6.48690198446289,114.246611108763,-1,-1,1
0,-106.958757532062,-8.29003555718226,113.813400453844,-1,-1,1
0,-107.093302228809,-8.17248921911887,115.278278182879,-1,1,0.999999999999716
0,-108.730557055461,-6.80329606452994,114.392074742377,-1,1,-1
0,-109.772033005189,-5.35689719949303,114.991341206361,-1,1,-1
0,-111.825179481115,-4.93493140246399,114.905405208445,1,1,-1
0,-110.933455508049,-3.42262881004818,114.074109558454,1,1,-1
0,-109.768631389155,-2.01373756649078,112.75067456785,1,1,1
0,-109.144560865446,-0.523796975997754,112.180411352043,1,1,1
0,-109.392328867426,-3.01709662814639,111.893348236471,-1,1,1
0,-110.343653872898,-1.50636849714511,112.725974111699,-1,-1,1
0,-111.58248152705,-1.90314165319807,113.940027652302,-1,-1,1
0,-112.482204379477,-2.43131630124261,115.158815924619,-1,-1,1
0,-112.399696070684,-3.24951602710963,117.632972579232,-1,-1,1
0,-113.997312006857,-4.93476535197594,118.502222454408,-1,-1,1
0,-115.472302499528,-5.41277830306858,119.618855754568,-1,-1,1
0,-114.466152265253,-5.34833570079894,120.542042072695,-1,-1,1
0,-115.729743390212,-6.48885639974746,121.012140426073,1,-0.999999999999716,1
0,-115.071688254126,-8.3105159007704,122.161433732437,1,1,1
0,-115.286050386402,-7.42791802024735,122.605901587741,1,1,1
0,-114.471392441313,-7.39128321444106,123.973425693522,0.999999999999716,1,1
0,-115.27700497958,-9.07161379075917,123.028760869291,-1,1,1
0,-115.655657355652,-6.96209767233,123.399259635637,-1,-1,1
0,-116.740172687495,-7.42056000938421,125.073947024958,-1,-1,1
0,-117.439454902263,-8.49511309490564,125.704208972865,-1,-1,1
0,-117.62854056936,-9.54340620268196,127.703133437706,-1,-1,1
0,-120.605591512508,-11.6916841361708,129.170765131756,-1,-1,1
0,-120.808679373116,-10.1131099830279,131.093343918616,-1,-1,1
0,-120.900949710512,-11.9720847565333,133.512689611704,-1,-1,1
0,-121.939661192417,-12.1942639859481,132.359677221609,-1,-1,1
0,-121.889766853133,-13.4658680649122,135.279498549107,-1,-1,1
0,-122.652098381207,-13.1085958550525,138.138528508676,-1,-1,1
0,-122.952486933947,-15.0999784081224,138.13375792135,-0.999999999999716,-1,1
0,-122.772755020514,-15.9017069536376,140.707084338127,1,-1,1
0,-123.635742310641,-16.9992030659608,139.088028780207,1,1,1
0,-123.147211404567,-17.1939199907459,140.195104066005,1,1,1
0,-121.95892701412,-15.9386524110529,139.816415461256,1,1,1
0,-122.752657606358,-17.9716177848713,139.310266999653,1,1,1
0,-123.543588785241,-16.3876313553848,139.464716644572,1,1,1
0,-122.040600657427,-16.7902045139701,139.343547635988,1,1,1
0,-124.489293357483,-17.8452829414699,139.623964889209,1,1,1
0,-122.829416065203,-15.1243227995302,140.4307805453,1,1,1
0,-123.879592293339,-16.5407477982768,139.898207316862,1,-1,0.999999999999716
0,-123.584481261193,-16.6488515534569,140.258279487148,1,-1,-1
0,-121.810119904778,-17.1051214238689,140.298123808262,1,-1,-1
0,-119.896410476668,-19.6748629075693,138.916176334586,1,-0.999999999999716,-1
0,-118.588898308332,-19.2137577178697,139.187714816501,1,1,-1
0,-116.821967682172,-19.965905481158,136.859632525353,1,1,1
0,-117.391591322095,-20.9365838238283,137.349543889712,1,1,1
0,-116.619952121899,-20.2448293159134,138.778078164836,-1,1,1
0,-119.235274664643,-18.9389887936856,136.884592979728,-1,-1,1
0,-118.991726447192,-20.1913435473626,139.652257781257,-1,-1,1
0,-118.877571011445,-20.9567332702243,140.257707601421,-1,-1,1
0,-121.064774081522,-22.1438480233246,141.714444636327,-1,-1,1
0,-121.550389769291,-21.6469115647516,144.100437870068,-1,1,1
0,-123.188862991422,-20.7706107854587,145.236676762631,-1,1,-1
0,-123.4884319817,-19.1784313472648,143.412530502675,-1,1,-1
0,-124.829269116461,-19.3719900213016,143.106908944369,1,1,-1
0,-123.344196686314,-17.8440969663519,140.606094557047,1,1,-1
0,-122.385757457406,-18.0716419667365,139.069833351143,1,1,1
0,-122.436010102063,-16.5326403388778,138.758809578232,1,1,1
0,-121.469979865476,-18.8532622157517,139.288801270931,1,1,1
0,-122.476954762334,-19.4105751794141,139.429289185735,1,1,1
0,-122.994146389319,-17.8970477650139,140.332288299791,1,1,1
0,-122.63257960075,-17.9244133698812,140.740814516552,1,1,1
0,-121.875681327647,-17.0771271163194,140.300715079904,1,0.999999999999716,1
0,-123.830163430595,-16.7090765401439,139.652847683816,1,-1,1
0,-123.254850093918,-17.6362790195684,140.267068518115,1,-1,-1
0,-120.093243057484,-18.687618124786,139.716368675822,1,-1,-1
0,-119.297843905454,-18.6124963674457,138.916928885227,-1,-1,-1
0,-117.991412986065,-18.8358667416803,137.812974322068,-1,-1,-0.999999999999716
0,-119.082280236421,-19.1196410063275,137.27465261176,-1,-1,1
0,-119.635198447399,-18.5953914297238,138.89556851684,-0.999999999999716,-1,1
0,-120.809249245546,-20.1254479419314,141.049142775895,1,-1,1
0,-120.385558250979,-22.2411121402041,141.387515579431,1,1,1
0,-119.502438112732,-22.2762771399706,141.162686854743,1,1,1
0,-120.922840346704,-22.6068890778438,141.657890372079,1,1,1
0,-120.248781658503,-20.8786429154798,142.303911344441,1,0.999999999999716,1
0,-120.7946666661,-21.4821489202803,142.013840300775,1,-1,1
0,-120.389120681923,-21.8300757820346,143.354457586075,1,-1,-1
0,-119.177078451343,-23.4002990535427,143.483727769302,0.999999999999716,-1,-1
0,-117.123759544309,-24.9608840867502,141.799568449285,-1,-1,-1
0,-115.95656211803,-26.2188995521851,142.822145261626,-1,1,-1
0,-118.435304824473,-23.9161376515715,141.779706333357,-1,1,-1
0,-118.056939640584,-23.2422009611444,141.032162323531,-1,1,-1
0,-120.131649156425,-21.1046855432611,139.862120884466,1,1,-1
0,-117.893687409266,-20.8947664812904,139.710698911375,1,1,-1
0,-117.473952304335,-18.7753327586481,138.284170763258,1,1,1
0,-118.600914102855,-19.1874365872109,138.440938885759,1,1,1
0,-119.234183769331,-20.2905773449251,139.095695997718,-1,1,1
0,-119.286357132121,-19.4117476779801,138.80737069196,-1,1,0.999999999999716
0,-119.89519271739,-18.8711481150556,139.139226244893,-1,1,-1
0,-122.067828511752,-17.6867709265654,138.768774120866,-0.999999999999716,1,-1
0,-122.323888358068,-15.9671789778776,138.592115885564,1,1,-1
0,-122.810703690999,-13.7332655154115,138.976747584971,1,1,-1
0,-122.588898219941,-14.2878804120351,136.433092180955,1,1,1
0,-122.797762068812,-13.8947046062412,137.390567391503,1,1,1
0,-121.866407764399,-13.7565457776705,135.952580407913,1,1,1
0,-120.924008584704,-15.1895898577694,135.811177580893,1,1,1
0,-123.086610632118,-14.7300326741172,135.095287962036,1,1,1
0,-121.934645350902,-14.4339552623167,136.33065531153,0.999999999999716,1,1
0,-122.312583600598,-14.2104333656328,136.487769678651,-1,1,1
0,-123.815894424522,-14.4694283843351,138.262680497535,-1,1,0.999999999999716
0,-124.979010439626,-12.7459861053569,137.642813786135,-1,1,-1
0,-125.446584320828,-11.7719227482648,137.939480388827,-1,1,-1
0,-125.057694957078,-10.281530603152,134.993950345104,1,0.999999999999716,-1
0,-125.490717154115,-8.90338510642181,135.639495947462,1,-1,-1
0,-124.498423911925,-11.0484139867699,133.715949684723,1,-1,-1
0,-122.941020847992,-9.40686228873045,133.301482612481,1,-1,-1
0,-122.537029632168,-9.58979179378092,131.781430315034,-1,-1,-1
0,-121.230905662536,-10.906574270376,133.807901990609,-1,-1,-0.999999999999716
0,-121.16793530695,-11.9302372058816,133.184007909843,-1,-1,1
0,-123.112045434161,-12.2151590238092,133.758214157364,-1,-1,1
0,-121.792636891095,-12.4584558164511,135.442947809348,-1,-1,1
0,-123.266762551745,-11.8232199796624,137.825514949235,-1,1,1
0,-124.54061150686,-13.5880424119539,137.635878729748,-1,1,-1
0,-126.307993127211,-10.2906276731539,136.374552361574,-1,1,-1
0,-126.711196942229,-9.05491353434734,135.70761125296,1,1,-1
0,-126.500580128098,-10.2766884093279,135.928611310618,1,1,-1
0,-124.31011232302,-8.82424502508183,132.441148591103,1,1,1
0,-124.241876336034,-9.18044147402678,131.57476807176,1,1,1
0,-124.301792783542,-9.09952893860366,133.014820686161,1,1,1
0,-122.240959497186,-8.67178309268334,133.328309771633,1,-1,0.999999999999716
0,-121.728950095527,-9.39993934677646,132.57666678004,1,-1,-1
0,-120.801617182818,-9.55250541973661,132.051112293399,1,-1,-1
0,-119.586168945871,-11.4006122421065,130.631425774843,-1,-0.999999999999716,-1
0,-119.655875604197,-12.5551136124099,131.490369814708,-1,1,-1
0,-121.449652415975,-9.76103237008313,130.330070804648,-1,1,-1
0,-120.586749552423,-6.48267680669296,129.779488046013,-1,1,-1
0,-123.006079507361,-7.37403132370772,129.460116196606,-1,1,-1
0,-123.250568917952,-5.7584077303841,127.151092032386,-1,1,-1
0,-122.918295457168,-3.35964200867671,127.368192092002,-1,1,-1
0,-124.605343819055,-2.01830976427052,127.076799650028,-0.999999999999716,1,-1
0,-123.666540123526,-0.125656366069375,125.422617106079,1,1,-1
0,-123.544342700749,-1.27065948779824,124.446543755779,1,-1,-1
0,-123.537897438656,-0.706106652801449,124.325092035046,1,-1,-1
0,-121.035656473635,-2.82629622559728,123.302142582207,1,-1,-1
0,-118.605230272402,-1.86837331207832,121.686547874008,-1,-0.999999999999716,-1
0,-118.997070950272,-2.12886405900951,121.457172157103,-1,1,-1
0,-119.551239235319,0.399331825593346,119.549420705111,-1,1,-1
0,-121.221383703335,2.06972215574807,118.4027492021,-0.999999999999716,1,-1
0,-121.127830225793,3.02525261418904,117.963543711116,1,1,-1
0,-121.024234133638,2.5174658306483,116.228032503183,1,1,-0.999999999999716
0,-119.632909438855,4.65436170882776,115.272578438615,1,1,1
0,-121.46645478359,5.08458600930987,115.021895188491,1,1,1
0,-120.66880783202,4.24418980307225,116.418714651196,1,1,1
0,-120.747221088099,3.25308230002169,116.011257036768,1,1,1
0,-119.666986911784,4.22349614977366,116.744531826121,1,1,1
0,-119.756408544684,4.83068797416684,115.497872581628,1,1,1
0,-121.365040099096,4.0840409611194,115.255860860461,1,1,1
0,-120.643049080879,4.76416114847293,115.798018987321,1,-1,0.999999999999716
0,-119.394584013471,2.38458452242874,116.507691762168,1,-1,-1
0,-116.816272929282,3.20869108542471,115.705099755256,0.999999999999716,-1,-1
0,-117.521357435516,2.91118991308561,115.455245692504,-1,-1,-1
0,-116.729726385329,2.54741521952489,114.322469745829,-1,1,-1
0,-116.436494364257,3.39718429270067,112.063348984257,-1,1,-1
0,-117.941675436744,5.42115680141373,111.221256516391,-1,1,-1
0,-118.927142044834,8.5623398169866,110.975882316224,1,1,-1
0,-117.653521929172,7.05644004844328,109.954444995654,1,1,-1
0,-116.806054652695,8.23557498794333,109.38294688569,1,1,1
0,-116.875218803956,7.73862701293527,109.207619232216,1,1,1
0,-116.548498942035,8.89302654908319,108.458246046881,1,1,1
0,-115.82011556664,8.07946108334004,109.781942674561,1,1,1
0,-115.488499497056,9.30327561897559,108.211321691302,1,1,1
0,-116.549983502916,6.82884322043017,107.343646506065,1,1,1
0,-117.150390830041,8.58382541798069,109.194644485204,1,1,1
0,-117.430682255749,8.4113462050609,109.852873526572,1,1,1
0,-116.66539461907,6.75333563905528,107.869017078978,1,1,1
0,-117.921511490333,7.78375480772124,109.409582610682,1,1,1
0,-115.741697293094,7.75789834974406,108.381362248977,-1,1,1
0,-117.483678237348,8.41274702346756,109.665466608899,-1,1,0.999999999999716
0,-120.538723528175,9.21581713931375,112.204367077899,-1,1,-1
0,-120.869337246561,10.5274069657121,111.427280687204,-0.999999999999716,1,-1
0,-121.662225931404,13.0655558493661,109.607147701089,1,1,-1
0,-122.077554624811,13.6585197007577,108.879562761084,1,-1,-1
0,-119.947874264002,12.3191671983735,106.578363949406,1,-1,-1
0,-118.533232615802,11.7099363990117,107.705601460078,1,-1,-1
0,-117.031494008791,9.25310897483642,107.083956677196,-1,-0.999999999999716,-1
0,-117.83540959586,9.67790782396017,106.124950058968,-1,1,-1
0,-118.85270960558,9.69804986588869,105.761194479957,-1,1,-1
0,-118.639323391603,13.565929977225,106.588573611828,-1,1,-1
0,-118.317611304578,13.9353829166582,107.048002826023,-1,1,-1
0,-119.570978562108,15.5974589135761,105.047900314205,-1,1,-1
0,-120.872933837177,17.5759132852063,104.412390064174,-1,1,-1
0,-122.340341450838,19.1982500822339,103.573740810543,-1,1,-1
0,-123.26961709529,19.7827324671201,103.301380664246,1,0.999999999999716,-1
0,-122.474298685875,20.667548196769,102.994441734233,1,-1,-1
0,-121.553229267078,20.6911712405408,100.326890004054,1,-1,-1
0,-118.866885031882,19.2707586417454,100.02263123354,1,-1,-1
0,-118.581001808122,19.0679488910818,100.215797236005,-1,-1,-1
0,-117.288356635118,17.7898500548422,99.4744138448533,-1,-1,-0.999999999999716
0,-118.316228950386,18.2940757384383,100.642350517469,-1,-1,1
0,-118.257900345847,17.9805654027017,100.846824895444,-0.999999999999716,-1,1
0,-121.087397202498,18.0285426319018,102.208673413727,1,-1,1
0,-119.252661937241,16.3671086317745,104.266725386421,1,1,1
0,-118.94305900044,15.2942174407846,103.193828420214,1,1,1
0,-119.88492430209,16.2906991719691,104.045445816497,1,1,1
0,-118.749861341578,16.4777071066224,103.451158929251,1,0.999999999999716,1
0,-118.766945279461,14.8496791285812,102.30574740115,1,-1,1
0,-118.053894576438,14.9775521210902,103.851842951397,1,-1,-1
0,-116.770640485335,13.8399932282898,102.458066565366,0.999999999999716,-1,-1
0,-116.323446387532,12.1215441236015,102.790856194752,-1,-1,-1
0,-115.297814743061,13.0035968291847,103.345064198824,-1,-1,-0.999999999999716
0,-115.054351837416,12.636431607348,101.673630815651,-1,-1,1
0,-116.740839732926,13.5437932286189,103.258107083479,-1,-1,1
0,-117.014218786021,11.4863963154186,106.526378589153,1,-0.999999999999716,1
0,-117.505325037511,12.915245963232,104.894443453386,1,1,1
0,-117.165983388874,10.0326770680383,107.485952093998,1,1,1
0,-116.952731092723,10.6591242328432,106.883525122608,1,1,1
0,-116.649594422627,11.9365065919293,106.051718386278,-1,1,1
0,-117.661744373425,9.89934336243947,107.284974761799,-1,-1,1
0,-119.243350338516,8.98388312777191,109.515027708097,-1,-1,1
0,-120.208939093138,9.13942600401437,109.611111603703,-1,-1,1
0,-120.746676327822,8.10693508279341,113.270907213654,-1,-1,1
0,-121.448791053169,7.78829750103859,114.238358443296,-1,1,1
